,ICSA,mort30_m,HPI_NSA,UNRATE,state,state_hpi_nsa,state_hpi_sa
2001-08-31,398000.0,6.95,153.1,4.9,NJ,145.77,144.54
2001-08-31,398000.0,6.95,153.1,4.9,NM,151.68,150.63
2001-08-31,398000.0,6.95,153.1,4.9,NV,136.46,135.07
2001-08-31,398000.0,6.95,153.1,4.9,NY,139.65,137.77
2001-08-31,398000.0,6.95,153.1,4.9,OH,153.0,151.55
2001-08-31,398000.0,6.95,153.1,4.9,OK,148.82,147.43
2001-08-31,398000.0,6.95,153.1,4.9,OR,191.54,190.1
2001-08-31,398000.0,6.95,153.1,4.9,PA,128.5,127.19
2001-08-31,398000.0,6.95,153.1,4.9,RI,133.51,132.18
2001-08-31,398000.0,6.95,153.1,4.9,SC,149.77,149.02
2001-08-31,398000.0,6.95,153.1,4.9,SD,167.31,166.12
2001-08-31,398000.0,6.95,153.1,4.9,TN,149.49,148.89
2001-08-31,398000.0,6.95,153.1,4.9,TX,147.83,146.59
2001-08-31,398000.0,6.95,153.1,4.9,UT,196.58,195.35
2001-08-31,398000.0,6.95,153.1,4.9,VA,141.4,140.11
2001-08-31,398000.0,6.95,153.1,4.9,VT,135.57,134.23
2001-08-31,398000.0,6.95,153.1,4.9,WA,161.33,159.67
2001-08-31,398000.0,6.95,153.1,4.9,WI,174.83,172.87
2001-08-31,398000.0,6.95,153.1,4.9,WV,141.58,140.92
2001-08-31,398000.0,6.95,153.1,4.9,WY,175.66,173.2
2001-09-30,435000.0,6.8175,153.64,5.0,AK,147.22,145.65
2001-09-30,435000.0,6.8175,153.64,5.0,AL,146.84,146.03
2001-09-30,435000.0,6.8175,153.64,5.0,AR,145.43,145.0
2001-09-30,435000.0,6.8175,153.64,5.0,AZ,162.49,162.17
2001-09-30,435000.0,6.8175,153.64,5.0,CA,135.25,133.95
2001-09-30,435000.0,6.8175,153.64,5.0,CO,229.2,226.99
2001-09-30,435000.0,6.8175,153.64,5.0,CT,128.37,126.63
2001-09-30,435000.0,6.8175,153.64,5.0,DC,152.24,148.62
2001-09-30,435000.0,6.8175,153.64,5.0,DE,128.26,127.14
2001-09-30,435000.0,6.8175,153.64,5.0,FL,150.51,149.98
2001-09-30,435000.0,6.8175,153.64,5.0,GA,157.4,156.5
2001-09-30,435000.0,6.8175,153.64,5.0,HI,99.77,99.51
2001-09-30,435000.0,6.8175,153.64,5.0,IA,163.24,161.65
2001-09-30,435000.0,6.8175,153.64,5.0,ID,159.09,157.0
2001-09-30,435000.0,6.8175,153.64,5.0,IL,154.21,152.62
2001-09-30,435000.0,6.8175,153.64,5.0,IN,146.0,144.84
2001-09-30,435000.0,6.8175,153.64,5.0,KS,160.88,159.82
2001-09-30,435000.0,6.8175,153.64,5.0,KY,154.45,154.47
2001-09-30,435000.0,6.8175,153.64,5.0,LA,164.07,162.74
2001-09-30,435000.0,6.8175,153.64,5.0,MA,175.12,172.01
2001-09-30,435000.0,6.8175,153.64,5.0,MD,133.52,131.48
2001-09-30,435000.0,6.8175,153.64,5.0,ME,145.15,144.98
2001-09-30,435000.0,6.8175,153.64,5.0,MI,180.91,178.83
2001-09-30,435000.0,6.8175,153.64,5.0,MN,187.55,185.28
2001-09-30,435000.0,6.8175,153.64,5.0,MO,157.1,155.75
2001-09-30,435000.0,6.8175,153.64,5.0,MS,145.91,145.98
2001-09-30,435000.0,6.8175,153.64,5.0,MT,186.72,184.4
2001-09-30,435000.0,6.8175,153.64,5.0,NC,149.58,148.64
2001-09-30,435000.0,6.8175,153.64,5.0,ND,143.24,142.01
2001-09-30,435000.0,6.8175,153.64,5.0,NE,167.04,165.35
2001-09-30,435000.0,6.8175,153.64,5.0,NH,161.35,160.24
2001-09-30,435000.0,6.8175,153.64,5.0,NJ,145.77,144.54
2001-09-30,435000.0,6.8175,153.64,5.0,NM,151.68,150.63
2001-09-30,435000.0,6.8175,153.64,5.0,NV,136.46,135.07
2001-09-30,435000.0,6.8175,153.64,5.0,NY,139.65,137.77
2001-09-30,435000.0,6.8175,153.64,5.0,OH,153.0,151.55
2001-09-30,435000.0,6.8175,153.64,5.0,OK,148.82,147.43
2001-09-30,435000.0,6.8175,153.64,5.0,OR,191.54,190.1
2001-09-30,435000.0,6.8175,153.64,5.0,PA,128.5,127.19
2001-09-30,435000.0,6.8175,153.64,5.0,RI,133.51,132.18
2001-09-30,435000.0,6.8175,153.64,5.0,SC,149.77,149.02
2001-09-30,435000.0,6.8175,153.64,5.0,SD,167.31,166.12
2001-09-30,435000.0,6.8175,153.64,5.0,TN,149.49,148.89
2001-09-30,435000.0,6.8175,153.64,5.0,TX,147.83,146.59
2001-09-30,435000.0,6.8175,153.64,5.0,UT,196.58,195.35
2001-09-30,435000.0,6.8175,153.64,5.0,VA,141.4,140.11
2001-09-30,435000.0,6.8175,153.64,5.0,VT,135.57,134.23
2001-09-30,435000.0,6.8175,153.64,5.0,WA,161.33,159.67
2001-09-30,435000.0,6.8175,153.64,5.0,WI,174.83,172.87
2001-09-30,435000.0,6.8175,153.64,5.0,WV,141.58,140.92
2001-09-30,435000.0,6.8175,153.64,5.0,WY,175.66,173.2
2001-10-31,480750.0,6.6175,154.18,5.3,AK,148.96,149.67
2001-10-31,480750.0,6.6175,154.18,5.3,AL,147.37,147.14
2001-10-31,480750.0,6.6175,154.18,5.3,AR,146.08,146.12
2001-10-31,480750.0,6.6175,154.18,5.3,AZ,165.43,165.42
2001-10-31,480750.0,6.6175,154.18,5.3,CA,137.81,137.58
2001-10-31,480750.0,6.6175,154.18,5.3,CO,228.44,228.49
2001-10-31,480750.0,6.6175,154.18,5.3,CT,129.44,129.2
2001-10-31,480750.0,6.6175,154.18,5.3,DC,154.88,154.4
2001-10-31,480750.0,6.6175,154.18,5.3,DE,131.36,131.23
2001-10-31,480750.0,6.6175,154.18,5.3,FL,154.3,154.09
2001-10-31,480750.0,6.6175,154.18,5.3,GA,158.61,158.16
2001-10-31,480750.0,6.6175,154.18,5.3,HI,101.47,101.89
2001-10-31,480750.0,6.6175,154.18,5.3,IA,163.96,163.35
2001-10-31,480750.0,6.6175,154.18,5.3,ID,157.78,157.88
2001-10-31,480750.0,6.6175,154.18,5.3,IL,154.97,154.77
2001-10-31,480750.0,6.6175,154.18,5.3,IN,147.26,146.98
2001-10-31,480750.0,6.6175,154.18,5.3,KS,162.25,162.41
2001-10-31,480750.0,6.6175,154.18,5.3,KY,155.76,156.03
2001-10-31,480750.0,6.6175,154.18,5.3,LA,165.32,165.23
2001-10-31,480750.0,6.6175,154.18,5.3,MA,177.01,176.48
2001-10-31,480750.0,6.6175,154.18,5.3,MD,136.1,135.5
2001-10-31,480750.0,6.6175,154.18,5.3,ME,145.77,146.66
2001-10-31,480750.0,6.6175,154.18,5.3,MI,180.75,180.54
2001-10-31,480750.0,6.6175,154.18,5.3,MN,188.22,188.61
2001-10-31,480750.0,6.6175,154.18,5.3,MO,158.09,157.69
2001-10-31,480750.0,6.6175,154.18,5.3,MS,146.44,147.44
2001-10-31,480750.0,6.6175,154.18,5.3,MT,189.54,189.03
2001-10-31,480750.0,6.6175,154.18,5.3,NC,149.18,149.18
2001-10-31,480750.0,6.6175,154.18,5.3,ND,146.91,146.46
2001-10-31,480750.0,6.6175,154.18,5.3,NE,165.93,166.07
2001-10-31,480750.0,6.6175,154.18,5.3,NH,163.15,163.77
2001-10-31,480750.0,6.6175,154.18,5.3,NJ,148.06,148.61
2001-10-31,480750.0,6.6175,154.18,5.3,NM,151.0,150.86
2001-10-31,480750.0,6.6175,154.18,5.3,NV,138.41,137.74
2001-10-31,480750.0,6.6175,154.18,5.3,NY,142.32,141.43
2001-10-31,480750.0,6.6175,154.18,5.3,OH,153.39,152.96
2001-10-31,480750.0,6.6175,154.18,5.3,OK,148.98,148.13
2001-10-31,480750.0,6.6175,154.18,5.3,OR,191.92,192.05
2001-10-31,480750.0,6.6175,154.18,5.3,PA,129.37,129.15
2001-10-31,480750.0,6.6175,154.18,5.3,RI,137.98,137.51
2001-10-31,480750.0,6.6175,154.18,5.3,SC,149.8,149.86
2001-10-31,480750.0,6.6175,154.18,5.3,SD,168.44,169.32
2001-10-31,480750.0,6.6175,154.18,5.3,TN,150.88,150.75
2001-10-31,480750.0,6.6175,154.18,5.3,TX,147.92,147.64
2001-10-31,480750.0,6.6175,154.18,5.3,UT,196.64,196.4
2001-10-31,480750.0,6.6175,154.18,5.3,VA,142.36,142.45
2001-10-31,480750.0,6.6175,154.18,5.3,VT,137.36,137.42
2001-10-31,480750.0,6.6175,154.18,5.3,WA,161.5,161.26
2001-10-31,480750.0,6.6175,154.18,5.3,WI,176.05,175.61
2001-10-31,480750.0,6.6175,154.18,5.3,WV,141.97,142.45
2001-10-31,480750.0,6.6175,154.18,5.3,WY,179.49,178.74
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,AK,148.96,149.67
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,AL,147.37,147.14
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,AR,146.08,146.12
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,AZ,165.43,165.42
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,CA,137.81,137.58
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,CO,228.44,228.49
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,CT,129.44,129.2
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,DC,154.88,154.4
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,DE,131.36,131.23
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,FL,154.3,154.09
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,GA,158.61,158.16
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,HI,101.47,101.89
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,IA,163.96,163.35
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,ID,157.78,157.88
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,IL,154.97,154.77
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,IN,147.26,146.98
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,KS,162.25,162.41
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,KY,155.76,156.03
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,LA,165.32,165.23
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MA,177.01,176.48
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MD,136.1,135.5
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,ME,145.77,146.66
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MI,180.75,180.54
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MN,188.22,188.61
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MO,158.09,157.69
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MS,146.44,147.44
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,MT,189.54,189.03
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NC,149.18,149.18
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,ND,146.91,146.46
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NE,165.93,166.07
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NH,163.15,163.77
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NJ,148.06,148.61
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NM,151.0,150.86
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NV,138.41,137.74
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,NY,142.32,141.43
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,OH,153.39,152.96
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,OK,148.98,148.13
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,OR,191.92,192.05
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,PA,129.37,129.15
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,RI,137.98,137.51
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,SC,149.8,149.86
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,SD,168.44,169.32
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,TN,150.88,150.75
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,TX,147.92,147.64
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,UT,196.64,196.4
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,VA,142.36,142.45
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,VT,137.36,137.42
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,WA,161.5,161.26
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,WI,176.05,175.61
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,WV,141.97,142.45
2001-11-30,447500.0,6.6579999999999995,154.21,5.5,WY,179.49,178.74
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,AK,148.96,149.67
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,AL,147.37,147.14
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,AR,146.08,146.12
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,AZ,165.43,165.42
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,CA,137.81,137.58
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,CO,228.44,228.49
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,CT,129.44,129.2
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,DC,154.88,154.4
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,DE,131.36,131.23
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,FL,154.3,154.09
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,GA,158.61,158.16
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,HI,101.47,101.89
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,IA,163.96,163.35
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,ID,157.78,157.88
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,IL,154.97,154.77
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,IN,147.26,146.98
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,KS,162.25,162.41
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,KY,155.76,156.03
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,LA,165.32,165.23
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MA,177.01,176.48
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MD,136.1,135.5
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,ME,145.77,146.66
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MI,180.75,180.54
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MN,188.22,188.61
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MO,158.09,157.69
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MS,146.44,147.44
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,MT,189.54,189.03
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NC,149.18,149.18
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,ND,146.91,146.46
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NE,165.93,166.07
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NH,163.15,163.77
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NJ,148.06,148.61
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NM,151.0,150.86
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NV,138.41,137.74
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,NY,142.32,141.43
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,OH,153.39,152.96
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,OK,148.98,148.13
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,OR,191.92,192.05
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,PA,129.37,129.15
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,RI,137.98,137.51
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,SC,149.8,149.86
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,SD,168.44,169.32
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,TN,150.88,150.75
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,TX,147.92,147.64
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,UT,196.64,196.4
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,VA,142.36,142.45
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,VT,137.36,137.42
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,WA,161.5,161.26
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,WI,176.05,175.61
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,WV,141.97,142.45
2001-12-31,416800.0,7.0649999999999995,154.7,5.7,WY,179.49,178.74
2002-01-31,408500.0,6.9975,155.2,5.7,AK,149.21,149.91
2002-01-31,408500.0,6.9975,155.2,5.7,AL,148.22,148.09
2002-01-31,408500.0,6.9975,155.2,5.7,AR,146.81,147.1
2002-01-31,408500.0,6.9975,155.2,5.7,AZ,166.16,166.49
2002-01-31,408500.0,6.9975,155.2,5.7,CA,142.04,142.1
2002-01-31,408500.0,6.9975,155.2,5.7,CO,232.37,232.27
2002-01-31,408500.0,6.9975,155.2,5.7,CT,131.05,132.35
2002-01-31,408500.0,6.9975,155.2,5.7,DC,161.77,162.03
2002-01-31,408500.0,6.9975,155.2,5.7,DE,132.96,133.16
2002-01-31,408500.0,6.9975,155.2,5.7,FL,157.78,157.85
2002-01-31,408500.0,6.9975,155.2,5.7,GA,160.48,160.46
2002-01-31,408500.0,6.9975,155.2,5.7,HI,103.28,103.48
2002-01-31,408500.0,6.9975,155.2,5.7,IA,164.05,164.14
2002-01-31,408500.0,6.9975,155.2,5.7,ID,158.51,158.52
2002-01-31,408500.0,6.9975,155.2,5.7,IL,156.82,157.47
2002-01-31,408500.0,6.9975,155.2,5.7,IN,147.45,147.52
2002-01-31,408500.0,6.9975,155.2,5.7,KS,162.38,162.94
2002-01-31,408500.0,6.9975,155.2,5.7,KY,155.73,156.72
2002-01-31,408500.0,6.9975,155.2,5.7,LA,165.09,164.84
2002-01-31,408500.0,6.9975,155.2,5.7,MA,180.53,181.6
2002-01-31,408500.0,6.9975,155.2,5.7,MD,138.86,139.12
2002-01-31,408500.0,6.9975,155.2,5.7,ME,150.44,151.96
2002-01-31,408500.0,6.9975,155.2,5.7,MI,182.12,182.32
2002-01-31,408500.0,6.9975,155.2,5.7,MN,191.73,192.65
2002-01-31,408500.0,6.9975,155.2,5.7,MO,159.18,159.35
2002-01-31,408500.0,6.9975,155.2,5.7,MS,146.9,148.05
2002-01-31,408500.0,6.9975,155.2,5.7,MT,192.66,192.86
2002-01-31,408500.0,6.9975,155.2,5.7,NC,150.99,150.73
2002-01-31,408500.0,6.9975,155.2,5.7,ND,146.34,146.85
2002-01-31,408500.0,6.9975,155.2,5.7,NE,167.79,168.16
2002-01-31,408500.0,6.9975,155.2,5.7,NH,164.83,167.06
2002-01-31,408500.0,6.9975,155.2,5.7,NJ,151.43,153.2
2002-01-31,408500.0,6.9975,155.2,5.7,NM,152.27,152.5
2002-01-31,408500.0,6.9975,155.2,5.7,NV,140.61,140.44
2002-01-31,408500.0,6.9975,155.2,5.7,NY,144.95,145.43
2002-01-31,408500.0,6.9975,155.2,5.7,OH,154.51,154.77
2002-01-31,408500.0,6.9975,155.2,5.7,OK,150.56,150.68
2002-01-31,408500.0,6.9975,155.2,5.7,OR,194.36,194.75
2002-01-31,408500.0,6.9975,155.2,5.7,PA,131.15,131.65
2002-01-31,408500.0,6.9975,155.2,5.7,RI,141.93,143.52
2002-01-31,408500.0,6.9975,155.2,5.7,SC,152.06,152.02
2002-01-31,408500.0,6.9975,155.2,5.7,SD,168.06,168.68
2002-01-31,408500.0,6.9975,155.2,5.7,TN,151.74,151.72
2002-01-31,408500.0,6.9975,155.2,5.7,TX,148.77,148.8
2002-01-31,408500.0,6.9975,155.2,5.7,UT,197.78,197.4
2002-01-31,408500.0,6.9975,155.2,5.7,VA,145.2,145.38
2002-01-31,408500.0,6.9975,155.2,5.7,VT,139.11,141.12
2002-01-31,408500.0,6.9975,155.2,5.7,WA,164.33,163.59
2002-01-31,408500.0,6.9975,155.2,5.7,WI,176.64,177.1
2002-01-31,408500.0,6.9975,155.2,5.7,WV,144.54,144.62
2002-01-31,408500.0,6.9975,155.2,5.7,WY,183.06,182.74
2002-02-28,399000.0,6.8925,156.06,5.7,AK,149.21,149.91
2002-02-28,399000.0,6.8925,156.06,5.7,AL,148.22,148.09
2002-02-28,399000.0,6.8925,156.06,5.7,AR,146.81,147.1
2002-02-28,399000.0,6.8925,156.06,5.7,AZ,166.16,166.49
2002-02-28,399000.0,6.8925,156.06,5.7,CA,142.04,142.1
2002-02-28,399000.0,6.8925,156.06,5.7,CO,232.37,232.27
2002-02-28,399000.0,6.8925,156.06,5.7,CT,131.05,132.35
2002-02-28,399000.0,6.8925,156.06,5.7,DC,161.77,162.03
2002-02-28,399000.0,6.8925,156.06,5.7,DE,132.96,133.16
2002-02-28,399000.0,6.8925,156.06,5.7,FL,157.78,157.85
2002-02-28,399000.0,6.8925,156.06,5.7,GA,160.48,160.46
2002-02-28,399000.0,6.8925,156.06,5.7,HI,103.28,103.48
2002-02-28,399000.0,6.8925,156.06,5.7,IA,164.05,164.14
2002-02-28,399000.0,6.8925,156.06,5.7,ID,158.51,158.52
2002-02-28,399000.0,6.8925,156.06,5.7,IL,156.82,157.47
2002-02-28,399000.0,6.8925,156.06,5.7,IN,147.45,147.52
2002-02-28,399000.0,6.8925,156.06,5.7,KS,162.38,162.94
2002-02-28,399000.0,6.8925,156.06,5.7,KY,155.73,156.72
2002-02-28,399000.0,6.8925,156.06,5.7,LA,165.09,164.84
2002-02-28,399000.0,6.8925,156.06,5.7,MA,180.53,181.6
2002-02-28,399000.0,6.8925,156.06,5.7,MD,138.86,139.12
2002-02-28,399000.0,6.8925,156.06,5.7,ME,150.44,151.96
2002-02-28,399000.0,6.8925,156.06,5.7,MI,182.12,182.32
2002-02-28,399000.0,6.8925,156.06,5.7,MN,191.73,192.65
2002-02-28,399000.0,6.8925,156.06,5.7,MO,159.18,159.35
2002-02-28,399000.0,6.8925,156.06,5.7,MS,146.9,148.05
2002-02-28,399000.0,6.8925,156.06,5.7,MT,192.66,192.86
2002-02-28,399000.0,6.8925,156.06,5.7,NC,150.99,150.73
2002-02-28,399000.0,6.8925,156.06,5.7,ND,146.34,146.85
2002-02-28,399000.0,6.8925,156.06,5.7,NE,167.79,168.16
2002-02-28,399000.0,6.8925,156.06,5.7,NH,164.83,167.06
2002-02-28,399000.0,6.8925,156.06,5.7,NJ,151.43,153.2
2002-02-28,399000.0,6.8925,156.06,5.7,NM,152.27,152.5
2002-02-28,399000.0,6.8925,156.06,5.7,NV,140.61,140.44
2002-02-28,399000.0,6.8925,156.06,5.7,NY,144.95,145.43
2002-02-28,399000.0,6.8925,156.06,5.7,OH,154.51,154.77
2002-02-28,399000.0,6.8925,156.06,5.7,OK,150.56,150.68
2002-02-28,399000.0,6.8925,156.06,5.7,OR,194.36,194.75
2002-02-28,399000.0,6.8925,156.06,5.7,PA,131.15,131.65
2002-02-28,399000.0,6.8925,156.06,5.7,RI,141.93,143.52
2002-02-28,399000.0,6.8925,156.06,5.7,SC,152.06,152.02
2002-02-28,399000.0,6.8925,156.06,5.7,SD,168.06,168.68
2002-02-28,399000.0,6.8925,156.06,5.7,TN,151.74,151.72
2002-02-28,399000.0,6.8925,156.06,5.7,TX,148.77,148.8
2002-02-28,399000.0,6.8925,156.06,5.7,UT,197.78,197.4
2002-02-28,399000.0,6.8925,156.06,5.7,VA,145.2,145.38
2002-02-28,399000.0,6.8925,156.06,5.7,VT,139.11,141.12
2002-02-28,399000.0,6.8925,156.06,5.7,WA,164.33,163.59
2002-02-28,399000.0,6.8925,156.06,5.7,WI,176.64,177.1
2002-02-28,399000.0,6.8925,156.06,5.7,WV,144.54,144.62
2002-02-28,399000.0,6.8925,156.06,5.7,WY,183.06,182.74
2002-03-31,415400.0,7.014,157.61,5.7,AK,149.21,149.91
2002-03-31,415400.0,7.014,157.61,5.7,AL,148.22,148.09
2002-03-31,415400.0,7.014,157.61,5.7,AR,146.81,147.1
2002-03-31,415400.0,7.014,157.61,5.7,AZ,166.16,166.49
2002-03-31,415400.0,7.014,157.61,5.7,CA,142.04,142.1
2002-03-31,415400.0,7.014,157.61,5.7,CO,232.37,232.27
2002-03-31,415400.0,7.014,157.61,5.7,CT,131.05,132.35
2002-03-31,415400.0,7.014,157.61,5.7,DC,161.77,162.03
2002-03-31,415400.0,7.014,157.61,5.7,DE,132.96,133.16
2002-03-31,415400.0,7.014,157.61,5.7,FL,157.78,157.85
2002-03-31,415400.0,7.014,157.61,5.7,GA,160.48,160.46
2002-03-31,415400.0,7.014,157.61,5.7,HI,103.28,103.48
2002-03-31,415400.0,7.014,157.61,5.7,IA,164.05,164.14
2002-03-31,415400.0,7.014,157.61,5.7,ID,158.51,158.52
2002-03-31,415400.0,7.014,157.61,5.7,IL,156.82,157.47
2002-03-31,415400.0,7.014,157.61,5.7,IN,147.45,147.52
2002-03-31,415400.0,7.014,157.61,5.7,KS,162.38,162.94
2002-03-31,415400.0,7.014,157.61,5.7,KY,155.73,156.72
2002-03-31,415400.0,7.014,157.61,5.7,LA,165.09,164.84
2002-03-31,415400.0,7.014,157.61,5.7,MA,180.53,181.6
2002-03-31,415400.0,7.014,157.61,5.7,MD,138.86,139.12
2002-03-31,415400.0,7.014,157.61,5.7,ME,150.44,151.96
2002-03-31,415400.0,7.014,157.61,5.7,MI,182.12,182.32
2002-03-31,415400.0,7.014,157.61,5.7,MN,191.73,192.65
2002-03-31,415400.0,7.014,157.61,5.7,MO,159.18,159.35
2002-03-31,415400.0,7.014,157.61,5.7,MS,146.9,148.05
2002-03-31,415400.0,7.014,157.61,5.7,MT,192.66,192.86
2002-03-31,415400.0,7.014,157.61,5.7,NC,150.99,150.73
2002-03-31,415400.0,7.014,157.61,5.7,ND,146.34,146.85
2002-03-31,415400.0,7.014,157.61,5.7,NE,167.79,168.16
2002-03-31,415400.0,7.014,157.61,5.7,NH,164.83,167.06
2002-03-31,415400.0,7.014,157.61,5.7,NJ,151.43,153.2
2002-03-31,415400.0,7.014,157.61,5.7,NM,152.27,152.5
2002-03-31,415400.0,7.014,157.61,5.7,NV,140.61,140.44
2002-03-31,415400.0,7.014,157.61,5.7,NY,144.95,145.43
2002-03-31,415400.0,7.014,157.61,5.7,OH,154.51,154.77
2002-03-31,415400.0,7.014,157.61,5.7,OK,150.56,150.68
2002-03-31,415400.0,7.014,157.61,5.7,OR,194.36,194.75
2002-03-31,415400.0,7.014,157.61,5.7,PA,131.15,131.65
2002-03-31,415400.0,7.014,157.61,5.7,RI,141.93,143.52
2002-03-31,415400.0,7.014,157.61,5.7,SC,152.06,152.02
2002-03-31,415400.0,7.014,157.61,5.7,SD,168.06,168.68
2002-03-31,415400.0,7.014,157.61,5.7,TN,151.74,151.72
2002-03-31,415400.0,7.014,157.61,5.7,TX,148.77,148.8
2002-03-31,415400.0,7.014,157.61,5.7,UT,197.78,197.4
2002-03-31,415400.0,7.014,157.61,5.7,VA,145.2,145.38
2002-03-31,415400.0,7.014,157.61,5.7,VT,139.11,141.12
2002-03-31,415400.0,7.014,157.61,5.7,WA,164.33,163.59
2002-03-31,415400.0,7.014,157.61,5.7,WI,176.64,177.1
2002-03-31,415400.0,7.014,157.61,5.7,WV,144.54,144.62
2002-03-31,415400.0,7.014,157.61,5.7,WY,183.06,182.74
